date,warehouse_id,shift_id
2025-03-08,WH03,S3
2025-03-08,WH04,S1
2025-03-08,WH04,S2
2025-03-08,WH04,S3
2025-03-08,WH05,S1
2025-03-08,WH05,S2
2025-03-08,WH05,S3
2025-03-09,WH01,S1
2025-03-09,WH01,S2
2025-03-09,WH01,S3
2025-03-09,WH02,S1
2025-03-09,WH02,S2
2025-03-09,WH02,S3
2025-03-09,WH03,S1
2025-03-09,WH03,S2
2025-03-09,WH03,S3
2025-03-09,WH04,S1
2025-03-09,WH04,S2
2025-03-09,WH04,S3
2025-03-09,WH05,S1
2025-03-09,WH05,S2
2025-03-09,WH05,S3
2025-03-10,WH01,S1
2025-03-10,WH01,S2
2025-03-10,WH01,S3
2025-03-10,WH02,S1
2025-03-10,WH02,S2
2025-03-10,WH02,S3
2025-03-10,WH03,S1
2025-03-10,WH03,S2
2025-03-10,WH03,S3
2025-03-10,WH04,S1
2025-03-10,WH04,S2
2025-03-10,WH04,S3
2025-03-10,WH05,S1
2025-03-10,WH05,S2
2025-03-10,WH05,S3
2025-03-11,WH01,S1
2025-03-11,WH01,S2
2025-03-11,WH01,S3
2025-03-11,WH02,S1
2025-03-11,WH02,S2
2025-03-11,WH02,S3
2025-03-11,WH03,S1
2025-03-11,WH03,S2
2025-03-11,WH03,S3
2025-03-11,WH04,S1
2025-03-11,WH04,S2
2025-03-11,WH04,S3
2025-03-11,WH05,S1
2025-03-11,WH05,S2
2025-03-11,WH05,S3
2025-03-12,WH01,S1
2025-03-12,WH01,S2
2025-03-12,WH01,S3
2025-03-12,WH02,S1
2025-03-12,WH02,S2
2025-03-12,WH02,S3
2025-03-12,WH03,S1
2025-03-12,WH03,S2
2025-03-12,WH03,S3
2025-03-12,WH04,S1
2025-03-12,WH04,S2
2025-03-12,WH04,S3
2025-03-12,WH05,S1
2025-03-12,WH05,S2
2025-03-12,WH05,S3
2025-03-13,WH01,S1
2025-03-13,WH01,S2
2025-03-13,WH01,S3
2025-03-13,WH02,S1
2025-03-13,WH02,S2
2025-03-13,WH02,S3
2025-03-13,WH03,S1
2025-03-13,WH03,S2
2025-03-13,WH03,S3
2025-03-13,WH04,S1
2025-03-13,WH04,S2
2025-03-13,WH04,S3
2025-03-13,WH05,S1
2025-03-13,WH05,S2
2025-03-13,WH05,S3
2025-03-14,WH01,S1
2025-03-14,WH01,S2
2025-03-14,WH01,S3
2025-03-14,WH02,S1
2025-03-14,WH02,S2
2025-03-14,WH02,S3
2025-03-14,WH03,S1
2025-03-14,WH03,S2
2025-03-14,WH03,S3
2025-03-14,WH04,S1
2025-03-14,WH04,S2
2025-03-14,WH04,S3
2025-03-14,WH05,S1
2025-03-14,WH05,S2
2025-03-14,WH05,S3
2025-03-15,WH01,S1
2025-03-15,WH01,S2
2025-03-15,WH01,S3
2025-03-15,WH02,S1
2025-03-15,WH02,S2
2025-03-15,WH02,S3
2025-03-15,WH03,S1
2025-03-15,WH03,S2
2025-03-15,WH03,S3
2025-03-15,WH04,S1
2025-03-15,WH04,S2
2025-03-15,WH04,S3
2025-03-15,WH05,S1
2025-03-15,WH05,S2
2025-03-15,WH05,S3
2025-03-16,WH01,S1
2025-03-16,WH01,S2
2025-03-16,WH01,S3
2025-03-16,WH02,S1
2025-03-16,WH02,S2
2025-03-16,WH02,S3
2025-03-16,WH03,S1
2025-03-16,WH03,S2
2025-03-16,WH03,S3
2025-03-16,WH04,S1
2025-03-16,WH04,S2
2025-03-16,WH04,S3
2025-03-16,WH05,S1
2025-03-16,WH05,S2
2025-03-16,WH05,S3
2025-03-17,WH01,S1
2025-03-17,WH01,S2
2025-03-17,WH01,S3
2025-03-17,WH02,S1
2025-03-17,WH02,S2
2025-03-17,WH02,S3
2025-03-17,WH03,S1
2025-03-17,WH03,S2
2025-03-17,WH03,S3
2025-03-17,WH04,S1
2025-03-17,WH04,S2
2025-03-17,WH04,S3
2025-03-17,WH05,S1
2025-03-17,WH05,S2
2025-03-17,WH05,S3
2025-03-18,WH01,S1
2025-03-18,WH01,S2
2025-03-18,WH01,S3
2025-03-18,WH02,S1
2025-03-18,WH02,S2
2025-03-18,WH02,S3
2025-03-18,WH03,S1
2025-03-18,WH03,S2
2025-03-18,WH03,S3
2025-03-18,WH04,S1
2025-03-18,WH04,S2
2025-03-18,WH04,S3
2025-03-18,WH05,S1
2025-03-18,WH05,S2
2025-03-18,WH05,S3
2025-03-19,WH01,S1
2025-03-19,WH01,S2
2025-03-19,WH01,S3
2025-03-19,WH02,S1
2025-03-19,WH02,S2
2025-03-19,WH02,S3
2025-03-19,WH03,S1
2025-03-19,WH03,S2
2025-03-19,WH03,S3
2025-03-19,WH04,S1
2025-03-19,WH04,S2
2025-03-19,WH04,S3
2025-03-19,WH05,S1
2025-03-19,WH05,S2
2025-03-19,WH05,S3
2025-03-20,WH01,S1
2025-03-20,WH01,S2
2025-03-20,WH01,S3
2025-03-20,WH02,S1
2025-03-20,WH02,S2
2025-03-20,WH02,S3
2025-03-20,WH03,S1
2025-03-20,WH03,S2
2025-03-20,WH03,S3
2025-03-20,WH04,S1
2025-03-20,WH04,S2
2025-03-20,WH04,S3
2025-03-20,WH05,S1
2025-03-20,WH05,S2
2025-03-20,WH05,S3
2025-03-21,WH01,S1
2025-03-21,WH01,S2
2025-03-21,WH01,S3
2025-03-21,WH02,S1
2025-03-21,WH02,S2
2025-03-21,WH02,S3
2025-03-21,WH03,S1
2025-03-21,WH03,S2
2025-03-21,WH03,S3
2025-03-21,WH04,S1
2025-03-21,WH04,S2
2025-03-21,WH04,S3
2025-03-21,WH05,S1
2025-03-21,WH05,S2
2025-03-21,WH05,S3
2025-03-22,WH01,S1
2025-03-22,WH01,S2
2025-03-22,WH01,S3
2025-03-22,WH02,S1
2025-03-22,WH02,S2
2025-03-22,WH02,S3
2025-03-22,WH03,S1
2025-03-22,WH03,S2
2025-03-22,WH03,S3
2025-03-22,WH04,S1
2025-03-22,WH04,S2
2025-03-22,WH04,S3
2025-03-22,WH05,S1
2025-03-22,WH05,S2
2025-03-22,WH05,S3
2025-03-23,WH01,S1
2025-03-23,WH01,S2
2025-03-23,WH01,S3
2025-03-23,WH02,S1
2025-03-23,WH02,S2
2025-03-23,WH02,S3
2025-03-23,WH03,S1
2025-03-23,WH03,S2
2025-03-23,WH03,S3
2025-03-23,WH04,S1
2025-03-23,WH04,S2
2025-03-23,WH04,S3
2025-03-23,WH05,S1
2025-03-23,WH05,S2
2025-03-23,WH05,S3
2025-03-24,WH01,S1
2025-03-24,WH01,S2
2025-03-24,WH01,S3
2025-03-24,WH02,S1
2025-03-24,WH02,S2
2025-03-24,WH02,S3
2025-03-24,WH03,S1
2025-03-24,WH03,S2
2025-03-24,WH03,S3
2025-03-24,WH04,S1
2025-03-24,WH04,S2
2025-03-24,WH04,S3
2025-03-24,WH05,S1
2025-03-24,WH05,S2
2025-03-24,WH05,S3
2025-03-25,WH01,S1
2025-03-25,WH01,S2
2025-03-25,WH01,S3
2025-03-25,WH02,S1
2025-03-25,WH02,S2
2025-03-25,WH02,S3
2025-03-25,WH03,S1
2025-03-25,WH03,S2
2025-03-25,WH03,S3
2025-03-25,WH04,S1
2025-03-25,WH04,S2
2025-03-25,WH04,S3
2025-03-25,WH05,S1
2025-03-25,WH05,S2
2025-03-25,WH05,S3
2025-03-26,WH01,S1
2025-03-26,WH01,S2
2025-03-26,WH01,S3
2025-03-26,WH02,S1
2025-03-26,WH02,S2
2025-03-26,WH02,S3
2025-03-26,WH03,S1
2025-03-26,WH03,S2
2025-03-26,WH03,S3
2025-03-26,WH04,S1
2025-03-26,WH04,S2
2025-03-26,WH04,S3
2025-03-26,WH05,S1
2025-03-26,WH05,S2
2025-03-26,WH05,S3
2025-03-27,WH01,S1
2025-03-27,WH01,S2
2025-03-27,WH01,S3
2025-03-27,WH02,S1
2025-03-27,WH02,S2
2025-03-27,WH02,S3
2025-03-27,WH03,S1
2025-03-27,WH03,S2
2025-03-27,WH03,S3
2025-03-27,WH04,S1
2025-03-27,WH04,S2
2025-03-27,WH04,S3
2025-03-27,WH05,S1
2025-03-27,WH05,S2
2025-03-27,WH05,S3
2025-03-28,WH01,S1
2025-03-28,WH01,S2
2025-03-28,WH01,S3
2025-03-28,WH02,S1
2025-03-28,WH02,S2
2025-03-28,WH02,S3
2025-03-28,WH03,S1
2025-03-28,WH03,S2
2025-03-28,WH03,S3
2025-03-28,WH04,S1
2025-03-28,WH04,S2
2025-03-28,WH04,S3
2025-03-28,WH05,S1
2025-03-28,WH05,S2
2025-03-28,WH05,S3
2025-03-29,WH01,S1
2025-03-29,WH01,S2
2025-03-29,WH01,S3
2025-03-29,WH02,S1
2025-03-29,WH02,S2
2025-03-29,WH02,S3
2025-03-29,WH03,S1
2025-03-29,WH03,S2
2025-03-29,WH03,S3
2025-03-29,WH04,S1
2025-03-29,WH04,S2
2025-03-29,WH04,S3
2025-03-29,WH05,S1
2025-03-29,WH05,S2
2025-03-29,WH05,S3
2025-03-30,WH01,S1
2025-03-30,WH01,S2
2025-03-30,WH01,S3
2025-03-30,WH02,S1
2025-03-30,WH02,S2
2025-03-30,WH02,S3
2025-03-30,WH03,S1
2025-03-30,WH03,S2
2025-03-30,WH03,S3
2025-03-30,WH04,S1
2025-03-30,WH04,S2
2025-03-30,WH04,S3
2025-03-30,WH05,S1
2025-03-30,WH05,S2
2025-03-30,WH05,S3
2025-03-31,WH01,S1
2025-03-31,WH01,S2
2025-03-31,WH01,S3
2025-03-31,WH02,S1
2025-03-31,WH02,S2
2025-03-31,WH02,S3
2025-03-31,WH03,S1
2025-03-31,WH03,S2
2025-03-31,WH03,S3
2025-03-31,WH04,S1
2025-03-31,WH04,S2
2025-03-31,WH04,S3
2025-03-31,WH05,S1
2025-03-31,WH05,S2
2025-03-31,WH05,S3
2025-04-01,WH01,S1
2025-04-01,WH01,S2
2025-04-01,WH01,S3
2025-04-01,WH02,S1
2025-04-01,WH02,S2
2025-04-01,WH02,S3
2025-04-01,WH03,S1
2025-04-01,WH03,S2
2025-04-01,WH03,S3
2025-04-01,WH04,S1
2025-04-01,WH04,S2
2025-04-01,WH04,S3
2025-04-01,WH05,S1
2025-04-01,WH05,S2
2025-04-01,WH05,S3
2025-04-02,WH01,S1
2025-04-02,WH01,S2
2025-04-02,WH01,S3
2025-04-02,WH02,S1
2025-04-02,WH02,S2
2025-04-02,WH02,S3
2025-04-02,WH03,S1
2025-04-02,WH03,S2
2025-04-02,WH03,S3
2025-04-02,WH04,S1
2025-04-02,WH04,S2
2025-04-02,WH04,S3
2025-04-02,WH05,S1
2025-04-02,WH05,S2
2025-04-02,WH05,S3
2025-04-03,WH01,S1
2025-04-03,WH01,S2
2025-04-03,WH01,S3
2025-04-03,WH02,S1
2025-04-03,WH02,S2
2025-04-03,WH02,S3
2025-04-03,WH03,S1
2025-04-03,WH03,S2
2025-04-03,WH03,S3
2025-04-03,WH04,S1
2025-04-03,WH04,S2
2025-04-03,WH04,S3
2025-04-03,WH05,S1
2025-04-03,WH05,S2
2025-04-03,WH05,S3
2025-04-04,WH01,S1
2025-04-04,WH01,S2
2025-04-04,WH01,S3
2025-04-04,WH02,S1
2025-04-04,WH02,S2
2025-04-04,WH02,S3
2025-04-04,WH03,S1
2025-04-04,WH03,S2
2025-04-04,WH03,S3
2025-04-04,WH04,S1
2025-04-04,WH04,S2
2025-04-04,WH04,S3
2025-04-04,WH05,S1
2025-04-04,WH05,S2
2025-04-04,WH05,S3
2025-04-05,WH01,S1
2025-04-05,WH01,S2
2025-04-05,WH01,S3
2025-04-05,WH02,S1
2025-04-05,WH02,S2
2025-04-05,WH02,S3
2025-04-05,WH03,S1
2025-04-05,WH03,S2
2025-04-05,WH03,S3
2025-04-05,WH04,S1
2025-04-05,WH04,S2
2025-04-05,WH04,S3
2025-04-05,WH05,S1
2025-04-05,WH05,S2
2025-04-05,WH05,S3
2025-04-06,WH01,S1
2025-04-06,WH01,S2
2025-04-06,WH01,S3
2025-04-06,WH02,S1
2025-04-06,WH02,S2
2025-04-06,WH02,S3
2025-04-06,WH03,S1
2025-04-06,WH03,S2
2025-04-06,WH03,S3
2025-04-06,WH04,S1
2025-04-06,WH04,S2
2025-04-06,WH04,S3
2025-04-06,WH05,S1
2025-04-06,WH05,S2
2025-04-06,WH05,S3
2025-04-07,WH01,S1
2025-04-07,WH01,S2
2025-04-07,WH01,S3
2025-04-07,WH02,S1
2025-04-07,WH02,S2
2025-04-07,WH02,S3
2025-04-07,WH03,S1
2025-04-07,WH03,S2
2025-04-07,WH03,S3
2025-04-07,WH04,S1
2025-04-07,WH04,S2
2025-04-07,WH04,S3
2025-04-07,WH05,S1
2025-04-07,WH05,S2
2025-04-07,WH05,S3
2025-04-08,WH01,S1
2025-04-08,WH01,S2
2025-04-08,WH01,S3
2025-04-08,WH02,S1
2025-04-08,WH02,S2
2025-04-08,WH02,S3
2025-04-08,WH03,S1
2025-04-08,WH03,S2
2025-04-08,WH03,S3
2025-04-08,WH04,S1
2025-04-08,WH04,S2
2025-04-08,WH04,S3
2025-04-08,WH05,S1
2025-04-08,WH05,S2
2025-04-08,WH05,S3
2025-04-09,WH01,S1
2025-04-09,WH01,S2
2025-04-09,WH01,S3
2025-04-09,WH02,S1
2025-04-09,WH02,S2
2025-04-09,WH02,S3
2025-04-09,WH03,S1
2025-04-09,WH03,S2
2025-04-09,WH03,S3
2025-04-09,WH04,S1
2025-04-09,WH04,S2
2025-04-09,WH04,S3
2025-04-09,WH05,S1
2025-04-09,WH05,S2
2025-04-09,WH05,S3
2025-04-10,WH01,S1
2025-04-10,WH01,S2
2025-04-10,WH01,S3
2025-04-10,WH02,S1
2025-04-10,WH02,S2
2025-04-10,WH02,S3
2025-04-10,WH03,S1
2025-04-10,WH03,S2
2025-04-10,WH03,S3
2025-04-10,WH04,S1
2025-04-10,WH04,S2
2025-04-10,WH04,S3
2025-04-10,WH05,S1
2025-04-10,WH05,S2
2025-04-10,WH05,S3
2025-04-11,WH01,S1
2025-04-11,WH01,S2
2025-04-11,WH01,S3
2025-04-11,WH02,S1
2025-04-11,WH02,S2
2025-04-11,WH02,S3
2025-04-11,WH03,S1
2025-04-11,WH03,S2
2025-04-11,WH03,S3
2025-04-11,WH04,S1
2025-04-11,WH04,S2
2025-04-11,WH04,S3
2025-04-11,WH05,S1
2025-04-11,WH05,S2
2025-04-11,WH05,S3
2025-04-12,WH01,S1
2025-04-12,WH01,S2
2025-04-12,WH01,S3
2025-04-12,WH02,S1
2025-04-12,WH02,S2
2025-04-12,WH02,S3
2025-04-12,WH03,S1
2025-04-12,WH03,S2
2025-04-12,WH03,S3
2025-04-12,WH04,S1
2025-04-12,WH04,S2
2025-04-12,WH04,S3
2025-04-12,WH05,S1
2025-04-12,WH05,S2
2025-04-12,WH05,S3
2025-04-13,WH01,S1
2025-04-13,WH01,S2
2025-04-13,WH01,S3
2025-04-13,WH02,S1
2025-04-13,WH02,S2
2025-04-13,WH02,S3
2025-04-13,WH03,S1
2025-04-13,WH03,S2
2025-04-13,WH03,S3
2025-04-13,WH04,S1
2025-04-13,WH04,S2
2025-04-13,WH04,S3
2025-04-13,WH05,S1
2025-04-13,WH05,S2
2025-04-13,WH05,S3
2025-04-14,WH01,S1
2025-04-14,WH01,S2
2025-04-14,WH01,S3
2025-04-14,WH02,S1
2025-04-14,WH02,S2
2025-04-14,WH02,S3
2025-04-14,WH03,S1
2025-04-14,WH03,S2
2025-04-14,WH03,S3
2025-04-14,WH04,S1
2025-04-14,WH04,S2
2025-04-14,WH04,S3
2025-04-14,WH05,S1
2025-04-14,WH05,S2
2025-04-14,WH05,S3
2025-04-15,WH01,S1
2025-04-15,WH01,S2
2025-04-15,WH01,S3
2025-04-15,WH02,S1
2025-04-15,WH02,S2
2025-04-15,WH02,S3
2025-04-15,WH03,S1
2025-04-15,WH03,S2
2025-04-15,WH03,S3
2025-04-15,WH04,S1
2025-04-15,WH04,S2
2025-04-15,WH04,S3
2025-04-15,WH05,S1
2025-04-15,WH05,S2
2025-04-15,WH05,S3
2025-04-16,WH01,S1
2025-04-16,WH01,S2
2025-04-16,WH01,S3
2025-04-16,WH02,S1
2025-04-16,WH02,S2
2025-04-16,WH02,S3
2025-04-16,WH03,S1
2025-04-16,WH03,S2
2025-04-16,WH03,S3
2025-04-16,WH04,S1
2025-04-16,WH04,S2
2025-04-16,WH04,S3
2025-04-16,WH05,S1
2025-04-16,WH05,S2
2025-04-16,WH05,S3
2025-04-17,WH01,S1
2025-04-17,WH01,S2
2025-04-17,WH01,S3
2025-04-17,WH02,S1
2025-04-17,WH02,S2
2025-04-17,WH02,S3
2025-04-17,WH03,S1
2025-04-17,WH03,S2
2025-04-17,WH03,S3
2025-04-17,WH04,S1
2025-04-17,WH04,S2
2025-04-17,WH04,S3
2025-04-17,WH05,S1
2025-04-17,WH05,S2
2025-04-17,WH05,S3
2025-04-18,WH01,S1
2025-04-18,WH01,S2
2025-04-18,WH01,S3
2025-04-18,WH02,S1
2025-04-18,WH02,S2
2025-04-18,WH02,S3
2025-04-18,WH03,S1
2025-04-18,WH03,S2
2025-04-18,WH03,S3
2025-04-18,WH04,S1
2025-04-18,WH04,S2
2025-04-18,WH04,S3
2025-04-18,WH05,S1
2025-04-18,WH05,S2
2025-04-18,WH05,S3
2025-04-19,WH01,S1
2025-04-19,WH01,S2
2025-04-19,WH01,S3
2025-04-19,WH02,S1
2025-04-19,WH02,S2
2025-04-19,WH02,S3
2025-04-19,WH03,S1
2025-04-19,WH03,S2
2025-04-19,WH03,S3
2025-04-19,WH04,S1
2025-04-19,WH04,S2
2025-04-19,WH04,S3
2025-04-19,WH05,S1
2025-04-19,WH05,S2
2025-04-19,WH05,S3
2025-04-20,WH01,S1
2025-04-20,WH01,S2
2025-04-20,WH01,S3
2025-04-20,WH02,S1
2025-04-20,WH02,S2
2025-04-20,WH02,S3
2025-04-20,WH03,S1
2025-04-20,WH03,S2
2025-04-20,WH03,S3
2025-04-20,WH04,S1
2025-04-20,WH04,S2
2025-04-20,WH04,S3
2025-04-20,WH05,S1
2025-04-20,WH05,S2
2025-04-20,WH05,S3
2025-04-21,WH01,S1
2025-04-21,WH01,S2
2025-04-21,WH01,S3
2025-04-21,WH02,S1
2025-04-21,WH02,S2
2025-04-21,WH02,S3
2025-04-21,WH03,S1
2025-04-21,WH03,S2
2025-04-21,WH03,S3
2025-04-21,WH04,S1
2025-04-21,WH04,S2
2025-04-21,WH04,S3
2025-04-21,WH05,S1
2025-04-21,WH05,S2
2025-04-21,WH05,S3
2025-04-22,WH01,S1
2025-04-22,WH01,S2
2025-04-22,WH01,S3
2025-04-22,WH02,S1
2025-04-22,WH02,S2
2025-04-22,WH02,S3
2025-04-22,WH03,S1
2025-04-22,WH03,S2
2025-04-22,WH03,S3
2025-04-22,WH04,S1
2025-04-22,WH04,S2
2025-04-22,WH04,S3
2025-04-22,WH05,S1
2025-04-22,WH05,S2
2025-04-22,WH05,S3
2025-04-23,WH01,S1
2025-04-23,WH01,S2
2025-04-23,WH01,S3
2025-04-23,WH02,S1
2025-04-23,WH02,S2
2025-04-23,WH02,S3
2025-04-23,WH03,S1
2025-04-23,WH03,S2
2025-04-23,WH03,S3
2025-04-23,WH04,S1
2025-04-23,WH04,S2
2025-04-23,WH04,S3
2025-04-23,WH05,S1
2025-04-23,WH05,S2
2025-04-23,WH05,S3
2025-04-24,WH01,S1
2025-04-24,WH01,S2
2025-04-24,WH01,S3
2025-04-24,WH02,S1
2025-04-24,WH02,S2
2025-04-24,WH02,S3
2025-04-24,WH03,S1
2025-04-24,WH03,S2
2025-04-24,WH03,S3
2025-04-24,WH04,S1
2025-04-24,WH04,S2
2025-04-24,WH04,S3
2025-04-24,WH05,S1
2025-04-24,WH05,S2
2025-04-24,WH05,S3
2025-04-25,WH01,S1
2025-04-25,WH01,S2
2025-04-25,WH01,S3
2025-04-25,WH02,S1
2025-04-25,WH02,S2
2025-04-25,WH02,S3
2025-04-25,WH03,S1
2025-04-25,WH03,S2
2025-04-25,WH03,S3
2025-04-25,WH04,S1
2025-04-25,WH04,S2
2025-04-25,WH04,S3
2025-04-25,WH05,S1
2025-04-25,WH05,S2
2025-04-25,WH05,S3
2025-04-26,WH01,S1
2025-04-26,WH01,S2
2025-04-26,WH01,S3
2025-04-26,WH02,S1
2025-04-26,WH02,S2
2025-04-26,WH02,S3
2025-04-26,WH03,S1
2025-04-26,WH03,S2
2025-04-26,WH03,S3
2025-04-26,WH04,S1
2025-04-26,WH04,S2
2025-04-26,WH04,S3
2025-04-26,WH05,S1
2025-04-26,WH05,S2
2025-04-26,WH05,S3
2025-04-27,WH01,S1
2025-04-27,WH01,S2
2025-04-27,WH01,S3
2025-04-27,WH02,S1
2025-04-27,WH02,S2
2025-04-27,WH02,S3
2025-04-27,WH03,S1
2025-04-27,WH03,S2
2025-04-27,WH03,S3
2025-04-27,WH04,S1
2025-04-27,WH04,S2
2025-04-27,WH04,S3
2025-04-27,WH05,S1
2025-04-27,WH05,S2
2025-04-27,WH05,S3
2025-04-28,WH01,S1
2025-04-28,WH01,S2
2025-04-28,WH01,S3
2025-04-28,WH02,S1
2025-04-28,WH02,S2
2025-04-28,WH02,S3
2025-04-28,WH03,S1
2025-04-28,WH03,S2
2025-04-28,WH03,S3
2025-04-28,WH04,S1
2025-04-28,WH04,S2
2025-04-28,WH04,S3
2025-04-28,WH05,S1
2025-04-28,WH05,S2
2025-04-28,WH05,S3
2025-04-29,WH01,S1
2025-04-29,WH01,S2
2025-04-29,WH01,S3
2025-04-29,WH02,S1
2025-04-29,WH02,S2
2025-04-29,WH02,S3
2025-04-29,WH03,S1
2025-04-29,WH03,S2
2025-04-29,WH03,S3
2025-04-29,WH04,S1
2025-04-29,WH04,S2
2025-04-29,WH04,S3
2025-04-29,WH05,S1
2025-04-29,WH05,S2
2025-04-29,WH05,S3
2025-04-30,WH01,S1
2025-04-30,WH01,S2
2025-04-30,WH01,S3
2025-04-30,WH02,S1
2025-04-30,WH02,S2
2025-04-30,WH02,S3
2025-04-30,WH03,S1
2025-04-30,WH03,S2
2025-04-30,WH03,S3
2025-04-30,WH04,S1
2025-04-30,WH04,S2
2025-04-30,WH04,S3
2025-04-30,WH05,S1
2025-04-30,WH05,S2
2025-04-30,WH05,S3
2025-05-01,WH01,S1
2025-05-01,WH01,S2
2025-05-01,WH01,S3
2025-05-01,WH02,S1
2025-05-01,WH02,S2
2025-05-01,WH02,S3
2025-05-01,WH03,S1
2025-05-01,WH03,S2
2025-05-01,WH03,S3
2025-05-01,WH04,S1
2025-05-01,WH04,S2
2025-05-01,WH04,S3
2025-05-01,WH05,S1
2025-05-01,WH05,S2
2025-05-01,WH05,S3
2025-05-02,WH01,S1
2025-05-02,WH01,S2
2025-05-02,WH01,S3
2025-05-02,WH02,S1
2025-05-02,WH02,S2
2025-05-02,WH02,S3
2025-05-02,WH03,S1
2025-05-02,WH03,S2
2025-05-02,WH03,S3
2025-05-02,WH04,S1
2025-05-02,WH04,S2
2025-05-02,WH04,S3
2025-05-02,WH05,S1
2025-05-02,WH05,S2
2025-05-02,WH05,S3
2025-05-03,WH01,S1
2025-05-03,WH01,S2
2025-05-03,WH01,S3
2025-05-03,WH02,S1
2025-05-03,WH02,S2
2025-05-03,WH02,S3
2025-05-03,WH03,S1
2025-05-03,WH03,S2
2025-05-03,WH03,S3
2025-05-03,WH04,S1
2025-05-03,WH04,S2
2025-05-03,WH04,S3
2025-05-03,WH05,S1
2025-05-03,WH05,S2
2025-05-03,WH05,S3
2025-05-04,WH01,S1
2025-05-04,WH01,S2
2025-05-04,WH01,S3
2025-05-04,WH02,S1
2025-05-04,WH02,S2
2025-05-04,WH02,S3
2025-05-04,WH03,S1
2025-05-04,WH03,S2
2025-05-04,WH03,S3
2025-05-04,WH04,S1
2025-05-04,WH04,S2
2025-05-04,WH04,S3
2025-05-04,WH05,S1
2025-05-04,WH05,S2
2025-05-04,WH05,S3
2025-05-05,WH01,S1
2025-05-05,WH01,S2
2025-05-05,WH01,S3
2025-05-05,WH02,S1
2025-05-05,WH02,S2
2025-05-05,WH02,S3
2025-05-05,WH03,S1
2025-05-05,WH03,S2
2025-05-05,WH03,S3
2025-05-05,WH04,S1
2025-05-05,WH04,S2
2025-05-05,WH04,S3
2025-05-05,WH05,S1
2025-05-05,WH05,S2
2025-05-05,WH05,S3
2025-05-06,WH01,S1
2025-05-06,WH01,S2
2025-05-06,WH01,S3
2025-05-06,WH02,S1
2025-05-06,WH02,S2
2025-05-06,WH02,S3
2025-05-06,WH03,S1
2025-05-06,WH03,S2
2025-05-06,WH03,S3
2025-05-06,WH04,S1
2025-05-06,WH04,S2
2025-05-06,WH04,S3
2025-05-06,WH05,S1
2025-05-06,WH05,S2
2025-05-06,WH05,S3
2025-05-07,WH01,S1
2025-05-07,WH01,S2
2025-05-07,WH01,S3
2025-05-07,WH02,S1
2025-05-07,WH02,S2
2025-05-07,WH02,S3
2025-05-07,WH03,S1
2025-05-07,WH03,S2
2025-05-07,WH03,S3
2025-05-07,WH04,S1
2025-05-07,WH04,S2
2025-05-07,WH04,S3
2025-05-07,WH05,S1
2025-05-07,WH05,S2
2025-05-07,WH05,S3
2025-05-08,WH01,S1
2025-05-08,WH01,S2
2025-05-08,WH01,S3
2025-05-08,WH02,S1
2025-05-08,WH02,S2
2025-05-08,WH02,S3
2025-05-08,WH03,S1
2025-05-08,WH03,S2
2025-05-08,WH03,S3
2025-05-08,WH04,S1
2025-05-08,WH04,S2
2025-05-08,WH04,S3
2025-05-08,WH05,S1
2025-05-08,WH05,S2
2025-05-08,WH05,S3
2025-05-09,WH01,S1
2025-05-09,WH01,S2
2025-05-09,WH01,S3
2025-05-09,WH02,S1
2025-05-09,WH02,S2
2025-05-09,WH02,S3
2025-05-09,WH03,S1
2025-05-09,WH03,S2
2025-05-09,WH03,S3
2025-05-09,WH04,S1
2025-05-09,WH04,S2
2025-05-09,WH04,S3
2025-05-09,WH05,S1
2025-05-09,WH05,S2
2025-05-09,WH05,S3
2025-05-10,WH01,S1
2025-05-10,WH01,S2
2025-05-10,WH01,S3
2025-05-10,WH02,S1
2025-05-10,WH02,S2
2025-05-10,WH02,S3
2025-05-10,WH03,S1
2025-05-10,WH03,S2
2025-05-10,WH03,S3
2025-05-10,WH04,S1
2025-05-10,WH04,S2
2025-05-10,WH04,S3
2025-05-10,WH05,S1
2025-05-10,WH05,S2
2025-05-10,WH05,S3
2025-05-11,WH01,S1
2025-05-11,WH01,S2
2025-05-11,WH01,S3
2025-05-11,WH02,S1
2025-05-11,WH02,S2
2025-05-11,WH02,S3
2025-05-11,WH03,S1
2025-05-11,WH03,S2
2025-05-11,WH03,S3
2025-05-11,WH04,S1
2025-05-11,WH04,S2
2025-05-11,WH04,S3
2025-05-11,WH05,S1
2025-05-11,WH05,S2
2025-05-11,WH05,S3
2025-05-12,WH01,S1
2025-05-12,WH01,S2
2025-05-12,WH01,S3
2025-05-12,WH02,S1
2025-05-12,WH02,S2
2025-05-12,WH02,S3
2025-05-12,WH03,S1
2025-05-12,WH03,S2
2025-05-12,WH03,S3
2025-05-12,WH04,S1
2025-05-12,WH04,S2
2025-05-12,WH04,S3
2025-05-12,WH05,S1
2025-05-12,WH05,S2
2025-05-12,WH05,S3
2025-05-13,WH01,S1
2025-05-13,WH01,S2
2025-05-13,WH01,S3
2025-05-13,WH02,S1
2025-05-13,WH02,S2
2025-05-13,WH02,S3
2025-05-13,WH03,S1
2025-05-13,WH03,S2
2025-05-13,WH03,S3
2025-05-13,WH04,S1
2025-05-13,WH04,S2
2025-05-13,WH04,S3
2025-05-13,WH05,S1
2025-05-13,WH05,S2
2025-05-13,WH05,S3
2025-05-14,WH01,S1
2025-05-14,WH01,S2
